alert_id,txn_id,alert_ts,channel,city,merchant_category,merchant_id,customer_id,amount_inr,fraud_score,rule_hit,severity,status,is_false_positive,is_blocked,analyst_queue
ALT0003336,TXN00035971,2025-08-07 08:08:18,UPI,Surat,Grocery,M1369,C39592,1667.41,0.834,velocity,Critical,Blocked,0,1,Done
ALT0003337,TXN00018557,2025-08-07 08:54:26,Card,Jaipur,Utilities,M1423,C25863,25720.92,0.578,amount_spike,Medium,Blocked,1,1,Done
ALT0003338,TXN00011554,2025-08-07 09:11:43,UPI,Kochi,Grocery,M1077,C40966,10733.74,0.799,device,High,Open,0,0,Queue
ALT0003339,TXN00004222,2025-08-07 09:30:19,UPI,Hyderabad,Fuel,M1644,C84350,7433.45,0.603,velocity,Medium,Investigating,0,0,Queue
ALT0003340,TXN00017060,2025-08-07 10:17:47,UPI,Kochi,Fashion,M1305,C11752,19663.81,0.636,velocity,Medium,Blocked,0,1,Done
ALT0003341,TXN00015152,2025-08-07 10:21:11,Wallet,Indore,Grocery,M1228,C41176,7665.72,0.5,velocity,Low,Investigating,0,0,Queue
ALT0003342,TXN00023244,2025-08-07 10:49:55,UPI,Ahmedabad,Utilities,M1602,C18885,4388.98,0.639,geo_mismatch,Medium,Investigating,0,0,Queue
ALT0003343,TXN00008008,2025-08-07 11:09:03,UPI,Ahmedabad,Grocery,M1031,C76608,2341.09,0.636,geo_mismatch,Medium,Cleared,1,0,Done
ALT0003344,TXN00000763,2025-08-07 11:34:40,UPI,Bengaluru,Electronics,M1627,C60309,7175.1,0.549,velocity,Low,Cleared,1,0,Done
ALT0003345,TXN00012794,2025-08-07 11:56:47,Card,Chennai,Gaming,M1433,C80257,7320.34,0.647,new_payee,Medium,Cleared,1,0,Done
ALT0003346,TXN00037977,2025-08-07 12:01:19,UPI,Kochi,Grocery,M1653,C26822,6098.33,0.518,velocity,Low,Cleared,1,0,Done
ALT0003347,TXN00042533,2025-08-07 12:03:37,UPI,Kochi,Grocery,M1235,C82807,932.94,0.49,velocity,Low,Open,0,0,Queue
ALT0003348,TXN00015280,2025-08-07 12:04:20,Wallet,Bengaluru,Utilities,M1217,C26540,463.1,0.512,velocity,Low,Blocked,1,1,Done
ALT0003349,TXN00041500,2025-08-07 12:23:29,Card,Pune,Electronics,M1239,C87205,4642.52,0.539,geo_mismatch,Low,Open,0,0,Queue
ALT0003350,TXN00033720,2025-08-07 13:00:13,UPI,Indore,Grocery,M1378,C28317,2556.41,0.568,geo_mismatch,Medium,Open,0,0,Queue
ALT0003351,TXN00043343,2025-08-07 13:13:06,UPI,Ahmedabad,Fashion,M1592,C29126,4165.25,0.549,velocity,Low,Cleared,1,0,Done
ALT0003352,TXN00014790,2025-08-07 13:18:03,Card,Chandigarh,Fashion,M1377,C15363,7000.7,0.534,velocity,Low,Investigating,0,0,Queue
ALT0003353,TXN00042591,2025-08-07 13:25:54,Card,Surat,Education,M1466,C53829,5909.43,0.595,device,Medium,Cleared,1,0,Done
ALT0003354,TXN00024037,2025-08-07 14:23:51,Card,Kolkata,Grocery,M1160,C28549,6066.94,0.554,velocity,Medium,Investigating,0,0,Queue
ALT0003355,TXN00044982,2025-08-07 15:16:57,Card,Bengaluru,Travel,M1440,C56070,52459.43,0.578,new_payee,Medium,Cleared,1,0,Done
ALT0003356,TXN00004725,2025-08-07 15:45:00,UPI,Ahmedabad,Fuel,M1528,C49374,2868.42,0.53,device,Low,Investigating,0,0,Queue
ALT0003357,TXN00047050,2025-08-07 16:00:09,UPI,Chandigarh,Education,M1282,C13624,1039.67,0.48,velocity,Low,Cleared,1,0,Done
ALT0003358,TXN00032972,2025-08-07 16:02:22,UPI,Pune,Grocery,M1232,C61535,2115.57,0.603,velocity,Medium,Escalated,0,0,Queue
ALT0003359,TXN00013025,2025-08-07 17:55:35,Card,Delhi,Education,M1084,C18506,14811.55,0.658,device,Medium,Cleared,1,0,Done
ALT0003360,TXN00038169,2025-08-07 18:07:28,UPI,Bengaluru,Electronics,M1333,C59861,1515.65,0.49,device,Low,Cleared,1,0,Done
ALT0003361,TXN00033024,2025-08-07 19:14:11,UPI,Nagpur,Fashion,M1616,C23989,20236.06,0.624,device,Medium,Cleared,1,0,Done
ALT0003362,TXN00040885,2025-08-07 19:18:59,Card,Bengaluru,Gaming,M1870,C39947,72953.21,0.549,amount_spike,Low,Blocked,0,1,Done
ALT0003363,TXN00043065,2025-08-07 19:44:09,Card,Chennai,Electronics,M1584,C48509,28989.87,0.639,new_payee,Medium,Cleared,1,0,Done
ALT0003364,TXN00007068,2025-08-07 20:38:10,Card,Delhi,Electronics,M1739,C18106,26040.44,0.601,velocity,Medium,Cleared,1,0,Done
ALT0003365,TXN00044414,2025-08-07 20:45:08,Card,Chennai,Grocery,M1822,C64777,14997.93,0.483,device,Low,Investigating,0,0,Queue
ALT0003366,TXN00045372,2025-08-07 20:49:12,Wallet,Chandigarh,Food Delivery,M1312,C78631,120250.08,0.614,amount_spike,Medium,Escalated,0,0,Queue
ALT0003367,TXN00018167,2025-08-07 21:07:54,Card,Surat,Fuel,M1057,C88452,25311.91,0.593,new_payee,Medium,Open,0,0,Queue
ALT0003368,TXN00026949,2025-08-07 21:49:49,Card,Surat,Grocery,M1178,C23748,121977.77,0.573,new_payee,Medium,Cleared,1,0,Done
ALT0003369,TXN00041715,2025-08-07 22:42:24,Wallet,Kochi,Fashion,M1027,C59175,1458.78,0.48,device,Low,Cleared,1,0,Done
ALT0003370,TXN00043084,2025-08-07 22:49:59,Card,Pune,Utilities,M1594,C69304,8435.24,0.617,velocity,Medium,Investigating,0,0,Queue
ALT0003371,TXN00034887,2025-08-07 23:02:07,Card,Ahmedabad,Fuel,M1089,C78957,5782.74,0.562,night_burst,Medium,Cleared,1,0,Done
ALT0003372,TXN00040157,2025-08-07 23:07:44,Wallet,Jaipur,Healthcare,M1865,C83970,22783.59,0.48,amount_spike,Low,Cleared,1,0,Done
ALT0003373,TXN00028662,2025-08-07 23:07:59,UPI,Chandigarh,Grocery,M1249,C50505,15210.48,0.507,new_payee,Low,Cleared,1,0,Done
ALT0003374,TXN00013491,2025-08-07 23:11:42,UPI,Kolkata,Fashion,M1216,C64941,6494.73,0.608,device,Medium,Blocked,0,1,Done
ALT0003375,TXN00016955,2025-08-07 23:13:18,UPI,Mumbai,Electronics,M1651,C14637,12574.35,0.578,new_payee,Medium,Blocked,1,1,Done
ALT0003376,TXN00025419,2025-08-07 23:15:16,UPI,Jaipur,Electronics,M1231,C31736,19386.95,0.528,velocity,Low,Cleared,1,0,Done
ALT0003377,TXN00008326,2025-08-07 23:15:57,UPI,Mumbai,Electronics,M1444,C51173,8443.52,0.585,geo_mismatch,Medium,Cleared,1,0,Done
ALT0003378,TXN00033719,2025-08-07 23:24:23,UPI,Kolkata,Fuel,M1592,C25068,1578.97,0.617,night_burst,Medium,Blocked,1,1,Done
ALT0003379,TXN00002372,2025-08-07 23:28:04,UPI,Hyderabad,Fuel,M1676,C54826,322.31,0.613,night_burst,Medium,Blocked,1,1,Done
ALT0003380,TXN00004549,2025-08-07 23:29:57,Wallet,Chennai,Fuel,M1242,C60094,519.54,0.598,new_payee,Medium,Open,0,0,Queue
ALT0003381,TXN00009676,2025-08-07 23:33:50,Card,Chennai,Fashion,M1387,C42946,397.51,0.512,night_burst,Low,Cleared,1,0,Done
ALT0003382,TXN00007274,2025-08-07 23:40:48,Card,Lucknow,Fuel,M1233,C45454,106175.89,0.94,geo_mismatch,Critical,Blocked,0,1,Done
ALT0003383,TXN00022910,2025-08-07 23:51:06,Card,Lucknow,Gaming,M1843,C36791,2731.97,0.558,night_burst,Medium,Investigating,0,0,Queue
ALT0003384,TXN00041953,2025-08-07 23:51:31,UPI,Delhi,Electronics,M1254,C30910,18942.91,0.681,night_burst,High,Blocked,1,1,Done
ALT0003385,TXN00042986,2025-08-07 23:59:08,Wallet,Surat,Fashion,M1157,C39325,40224.94,0.528,amount_spike,Low,Open,0,0,Queue
ALT0003386,TXN00034307,2025-08-07 23:59:20,UPI,Chennai,Fuel,M1808,C70640,2292.15,0.508,night_burst,Low,Blocked,1,1,Done
ALT0003387,TXN00012624,2025-08-08 00:04:27,UPI,Jaipur,Food Delivery,M1466,C25388,9400.38,0.578,night_burst,Medium,Cleared,1,0,Done
ALT0003388,TXN00000393,2025-08-08 00:05:12,UPI,Nagpur,Food Delivery,M1423,C23153,22480.2,0.533,amount_spike,Low,Blocked,1,1,Done
ALT0003389,TXN00025272,2025-08-08 00:06:27,Card,Jaipur,Utilities,M1633,C44925,22274.84,0.635,velocity,Medium,Cleared,1,0,Done
ALT0003390,TXN00033910,2025-08-08 00:08:35,UPI,Chennai,Travel,M1797,C18110,2149.11,0.586,night_burst,Medium,Investigating,0,0,Queue
ALT0003391,TXN00041132,2025-08-08 00:12:48,Card,Ahmedabad,Gaming,M1653,C39785,12084.91,0.641,velocity,Medium,Investigating,0,0,Queue
ALT0003392,TXN00044649,2025-08-08 00:13:42,Wallet,Chandigarh,Food Delivery,M1485,C80895,1982.88,0.631,device,Medium,Open,0,0,Queue
ALT0003393,TXN00035314,2025-08-08 00:15:16,Card,Kochi,Fuel,M1238,C84244,42276.51,0.494,amount_spike,Low,Investigating,0,0,Queue
ALT0003394,TXN00010102,2025-08-08 00:18:00,UPI,Surat,Fuel,M1334,C60667,1655.72,0.529,night_burst,Low,Open,0,0,Queue
ALT0003395,TXN00007769,2025-08-08 00:21:36,UPI,Lucknow,Travel,M1047,C50760,1855.83,0.523,new_payee,Low,Blocked,0,1,Done
ALT0003396,TXN00004425,2025-08-08 00:22:38,UPI,Surat,Gaming,M1850,C21028,5272.53,0.521,velocity,Low,Investigating,0,0,Queue
ALT0003397,TXN00040154,2025-08-08 00:25:42,UPI,Lucknow,Electronics,M1775,C23681,9171.87,0.625,device,Medium,Blocked,0,1,Done
ALT0003398,TXN00044022,2025-08-08 00:29:14,Card,Indore,Gaming,M1101,C87954,188723.6,0.541,night_burst,Low,Investigating,0,0,Queue
ALT0003399,TXN00016086,2025-08-08 00:36:23,Card,Kolkata,Gaming,M1434,C54076,8524.0,0.541,velocity,Low,Open,0,0,Queue
ALT0003400,TXN00033716,2025-08-08 00:46:54,Card,Pune,Education,M1535,C89169,13992.73,0.567,night_burst,Medium,Blocked,0,1,Done
ALT0003401,TXN00030705,2025-08-08 00:51:42,UPI,Nagpur,Electronics,M1561,C78076,6536.85,0.594,night_burst,Medium,Cleared,1,0,Done
ALT0003402,TXN00026156,2025-08-08 00:55:38,UPI,Hyderabad,Healthcare,M1346,C30305,3688.16,0.553,new_payee,Medium,Blocked,1,1,Done
ALT0003403,TXN00023511,2025-08-08 00:58:06,Wallet,Surat,Food Delivery,M1264,C38330,1066.01,0.51,velocity,Low,Open,0,0,Queue
ALT0003404,TXN00045072,2025-08-08 01:01:34,UPI,Surat,Grocery,M1654,C66282,294.73,0.527,night_burst,Low,Cleared,1,0,Done
ALT0003405,TXN00015772,2025-08-08 01:01:48,UPI,Chandigarh,Fuel,M1097,C62401,12554.72,0.492,night_burst,Low,Open,0,0,Queue
ALT0003406,TXN00008282,2025-08-08 01:04:27,UPI,Nagpur,Fashion,M1601,C26536,1046.27,0.706,device,High,Investigating,0,0,Queue
ALT0003407,TXN00032622,2025-08-08 01:08:16,UPI,Chandigarh,Grocery,M1166,C22370,7561.63,0.6,velocity,Medium,Blocked,1,1,Done
ALT0003408,TXN00008448,2025-08-08 01:09:46,Card,Delhi,Education,M1397,C16993,160444.58,0.527,night_burst,Low,Open,0,0,Queue
ALT0003409,TXN00001253,2025-08-08 01:10:22,UPI,Nagpur,Food Delivery,M1603,C54609,7341.24,0.609,velocity,Medium,Cleared,1,0,Done
ALT0003410,TXN00001268,2025-08-08 01:14:15,UPI,Jaipur,Fuel,M1626,C34353,2567.28,0.605,velocity,Medium,Open,0,0,Queue
ALT0003411,TXN00018828,2025-08-08 01:15:18,Card,Kochi,Food Delivery,M1110,C78072,1855.68,0.523,velocity,Low,Blocked,1,1,Done
ALT0003412,TXN00001340,2025-08-08 01:17:47,UPI,Hyderabad,Healthcare,M1704,C47295,7288.22,0.577,velocity,Medium,Open,0,0,Queue
ALT0003413,TXN00000455,2025-08-08 01:20:35,UPI,Mumbai,Travel,M1735,C75496,2440.93,0.529,new_payee,Low,Cleared,1,0,Done
ALT0003414,TXN00007933,2025-08-08 01:20:39,Card,Pune,Grocery,M1647,C56567,5470.12,0.838,device,Critical,Blocked,0,1,Done
ALT0003415,TXN00026107,2025-08-08 01:22:29,UPI,Mumbai,Food Delivery,M1154,C26586,322.2,0.508,night_burst,Low,Cleared,1,0,Done
ALT0003416,TXN00006790,2025-08-08 01:22:39,Card,Mumbai,Healthcare,M1264,C11189,27450.51,0.579,velocity,Medium,Open,0,0,Queue
ALT0003417,TXN00044615,2025-08-08 01:23:14,Wallet,Mumbai,Utilities,M1762,C36929,3688.6,0.508,velocity,Low,Cleared,1,0,Done
ALT0003418,TXN00032100,2025-08-08 01:26:21,Wallet,Jaipur,Food Delivery,M1778,C32271,372.93,0.513,velocity,Low,Open,0,0,Queue
ALT0003419,TXN00035382,2025-08-08 01:36:40,UPI,Jaipur,Utilities,M1891,C10082,1765.62,0.498,new_payee,Low,Blocked,0,1,Done
ALT0003420,TXN00014403,2025-08-08 01:37:23,Wallet,Hyderabad,Grocery,M1179,C81599,2246.21,0.585,device,Medium,Investigating,0,0,Queue
ALT0003421,TXN00037494,2025-08-08 01:38:16,Wallet,Hyderabad,Healthcare,M1586,C56863,4031.39,0.558,new_payee,Medium,Cleared,1,0,Done
ALT0003422,TXN00010042,2025-08-08 01:38:26,UPI,Kochi,Electronics,M1416,C48905,2908.94,0.481,geo_mismatch,Low,Blocked,1,1,Done
ALT0003423,TXN00009362,2025-08-08 01:44:16,Wallet,Surat,Electronics,M1580,C33444,10240.15,0.578,night_burst,Medium,Cleared,1,0,Done
ALT0003424,TXN00023197,2025-08-08 01:49:30,UPI,Kolkata,Healthcare,M1596,C54587,1174.06,0.561,night_burst,Medium,Cleared,1,0,Done
ALT0003425,TXN00008195,2025-08-08 01:55:14,UPI,Indore,Fashion,M1632,C19636,3310.98,0.489,velocity,Low,Cleared,1,0,Done
ALT0003426,TXN00043231,2025-08-08 01:56:15,UPI,Ahmedabad,Utilities,M1252,C48205,2017.72,0.544,night_burst,Low,Investigating,0,0,Queue
ALT0003427,TXN00025631,2025-08-08 01:57:10,UPI,Bengaluru,Utilities,M1094,C69137,18535.47,0.594,amount_spike,Medium,Escalated,0,0,Queue
ALT0003428,TXN00021552,2025-08-08 02:03:27,UPI,Surat,Food Delivery,M1526,C79965,7008.64,0.49,velocity,Low,Investigating,0,0,Queue
ALT0003429,TXN00018441,2025-08-08 02:04:17,UPI,Ahmedabad,Fuel,M1758,C32529,1868.46,0.593,new_payee,Medium,Cleared,1,0,Done
ALT0003430,TXN00044348,2025-08-08 02:05:17,UPI,Nagpur,Electronics,M1592,C14880,1242.13,0.528,night_burst,Low,Blocked,1,1,Done
ALT0003431,TXN00013391,2025-08-08 02:14:05,Card,Kolkata,Travel,M1554,C36004,83054.86,0.73,device,High,Investigating,0,0,Queue
ALT0003432,TXN00029529,2025-08-08 02:30:29,UPI,Chennai,Utilities,M1308,C80410,2988.44,0.592,new_payee,Medium,Investigating,0,0,Queue
ALT0003433,TXN00042516,2025-08-08 02:34:22,Card,Kochi,Travel,M1188,C44450,604.76,0.589,velocity,Medium,Open,0,0,Queue
ALT0003434,TXN00027142,2025-08-08 02:35:10,Card,Lucknow,Food Delivery,M1070,C54755,5390.73,0.551,night_burst,Medium,Investigating,0,0,Queue
ALT0003435,TXN00044255,2025-08-08 02:39:43,Card,Mumbai,Food Delivery,M1411,C32282,27729.92,0.586,velocity,Medium,Investigating,0,0,Queue
ALT0003436,TXN00017482,2025-08-08 02:47:30,UPI,Hyderabad,Grocery,M1142,C28062,44326.7,0.522,velocity,Low,Cleared,1,0,Done
ALT0003437,TXN00007167,2025-08-08 02:54:45,UPI,Jaipur,Utilities,M1345,C37039,9000.46,0.517,device,Low,Cleared,1,0,Done
ALT0003438,TXN00010338,2025-08-08 03:02:23,Card,Bengaluru,Grocery,M1186,C36520,64398.72,0.548,amount_spike,Low,Open,0,0,Queue
ALT0003439,TXN00009928,2025-08-08 03:13:26,UPI,Chandigarh,Travel,M1753,C64003,4248.52,0.628,night_burst,Medium,Investigating,0,0,Queue
ALT0003440,TXN00004475,2025-08-08 03:26:55,Card,Nagpur,Grocery,M1647,C42073,5438.67,0.555,velocity,Medium,Open,0,0,Queue
ALT0003441,TXN00003041,2025-08-08 03:27:25,UPI,Chandigarh,Grocery,M1427,C56637,24207.03,0.616,amount_spike,Medium,Cleared,1,0,Done
ALT0003442,TXN00033814,2025-08-08 03:33:04,Wallet,Indore,Fuel,M1633,C42043,3920.15,0.571,velocity,Medium,Cleared,1,0,Done
ALT0003443,TXN00023575,2025-08-08 03:34:15,UPI,Pune,Healthcare,M1597,C11918,783.34,0.76,device,High,Cleared,0,0,Done
ALT0003444,TXN00018314,2025-08-08 03:34:18,UPI,Indore,Gaming,M1178,C18590,4994.74,0.607,velocity,Medium,Cleared,1,0,Done
ALT0003445,TXN00020591,2025-08-08 03:35:11,UPI,Kochi,Healthcare,M1543,C50359,1617.54,0.599,night_burst,Medium,Blocked,0,1,Done
ALT0003446,TXN00033036,2025-08-08 03:35:37,UPI,Bengaluru,Electronics,M1601,C57968,10587.01,0.683,velocity,High,Blocked,1,1,Done
ALT0003447,TXN00016252,2025-08-08 03:38:28,UPI,Jaipur,Fuel,M1884,C31163,3878.17,0.74,new_payee,High,Blocked,0,1,Done
ALT0003448,TXN00014917,2025-08-08 03:38:42,UPI,Bengaluru,Grocery,M1817,C56422,13827.47,0.582,velocity,Medium,Cleared,1,0,Done
ALT0003449,TXN00045403,2025-08-08 03:43:46,Card,Nagpur,Healthcare,M1500,C29339,244563.78,0.765,velocity,High,Blocked,0,1,Done
ALT0003450,TXN00032976,2025-08-08 03:46:00,UPI,Nagpur,Fashion,M1591,C21118,6650.22,0.487,velocity,Low,Cleared,1,0,Done
ALT0003451,TXN00041785,2025-08-08 03:51:07,UPI,Kolkata,Food Delivery,M1655,C64994,14384.17,0.599,velocity,Medium,Open,0,0,Queue
ALT0003452,TXN00045346,2025-08-08 03:51:52,UPI,Delhi,Grocery,M1117,C88858,656.65,0.543,velocity,Low,Cleared,1,0,Done
ALT0003453,TXN00008629,2025-08-08 03:51:59,Card,Nagpur,Grocery,M1592,C74739,18900.5,0.481,amount_spike,Low,Open,0,0,Queue
ALT0003454,TXN00038921,2025-08-08 03:54:59,UPI,Lucknow,Travel,M1515,C12502,1573.43,0.509,velocity,Low,Investigating,0,0,Queue
ALT0003455,TXN00005514,2025-08-08 03:56:24,Card,Bengaluru,Fuel,M1825,C57641,81601.82,0.784,night_burst,High,Blocked,0,1,Done
ALT0003456,TXN00041442,2025-08-08 04:09:21,Card,Bengaluru,Fuel,M1194,C30599,7488.88,0.763,velocity,High,Investigating,0,0,Queue
ALT0003457,TXN00002738,2025-08-08 04:10:43,UPI,Chennai,Healthcare,M1016,C24006,62928.39,0.498,amount_spike,Low,Blocked,0,1,Done
ALT0003458,TXN00046471,2025-08-08 04:13:39,Card,Jaipur,Fashion,M1831,C30906,2476.26,0.504,night_burst,Low,Blocked,0,1,Done
ALT0003459,TXN00001062,2025-08-08 04:18:59,Card,Chennai,Food Delivery,M1381,C79738,10990.92,0.539,new_payee,Low,Cleared,1,0,Done
ALT0003460,TXN00042266,2025-08-08 04:19:51,UPI,Chandigarh,Healthcare,M1338,C83422,5378.09,0.575,device,Medium,Investigating,0,0,Queue
ALT0003461,TXN00041006,2025-08-08 04:37:44,UPI,Hyderabad,Utilities,M1619,C15514,2000.63,0.595,night_burst,Medium,Escalated,0,0,Queue
ALT0003462,TXN00011384,2025-08-08 04:40:45,UPI,Hyderabad,Grocery,M1105,C53816,1828.2,0.694,velocity,High,Blocked,0,1,Done
ALT0003463,TXN00026374,2025-08-08 04:41:18,UPI,Jaipur,Grocery,M1747,C33817,6422.21,0.513,velocity,Low,Cleared,1,0,Done
ALT0003464,TXN00003193,2025-08-08 04:43:14,Card,Chennai,Grocery,M1210,C71979,30863.2,0.737,device,High,Open,0,0,Queue
ALT0003465,TXN00011954,2025-08-08 04:43:25,UPI,Lucknow,Fuel,M1081,C13730,2123.66,0.491,new_payee,Low,Open,0,0,Queue
ALT0003466,TXN00019111,2025-08-08 04:44:58,Card,Lucknow,Electronics,M1725,C26509,25052.82,0.618,amount_spike,Medium,Investigating,0,0,Queue
ALT0003467,TXN00026973,2025-08-08 04:45:13,Card,Kochi,Electronics,M1261,C88313,12581.67,0.53,velocity,Low,Open,0,0,Queue
ALT0003468,TXN00047828,2025-08-08 04:51:27,Wallet,Surat,Electronics,M1365,C68847,1214.4,0.659,night_burst,Medium,Cleared,1,0,Done
ALT0003469,TXN00025827,2025-08-08 04:59:36,Card,Mumbai,Food Delivery,M1106,C21436,74093.59,0.571,night_burst,Medium,Cleared,1,0,Done
ALT0003470,TXN00034504,2025-08-08 05:34:19,Card,Chennai,Fuel,M1280,C80394,3984.32,0.503,device,Low,Investigating,0,0,Queue
ALT0003471,TXN00008439,2025-08-08 05:58:39,UPI,Chennai,Grocery,M1716,C23574,2290.25,0.576,velocity,Medium,Cleared,1,0,Done
ALT0003472,TXN00010090,2025-08-08 06:01:40,UPI,Ahmedabad,Food Delivery,M1081,C35226,2070.57,0.486,device,Low,Open,0,0,Queue
ALT0003473,TXN00007555,2025-08-08 06:17:38,Card,Ahmedabad,Grocery,M1377,C74814,35307.09,0.619,amount_spike,Medium,Investigating,0,0,Queue
ALT0003474,TXN00008301,2025-08-08 07:02:25,UPI,Surat,Grocery,M1428,C39221,2526.41,0.566,velocity,Medium,Cleared,1,0,Done
ALT0003475,TXN00030349,2025-08-08 07:04:40,UPI,Chennai,Fuel,M1313,C23629,4936.6,0.577,device,Medium,Investigating,0,0,Queue
ALT0003476,TXN00041358,2025-08-08 07:20:24,UPI,Surat,Food Delivery,M1836,C37883,90575.97,0.613,velocity,Medium,Blocked,1,1,Done
ALT0003477,TXN00032652,2025-08-08 07:59:05,Card,Delhi,Fashion,M1352,C45385,25515.09,0.542,velocity,Low,Investigating,0,0,Queue
ALT0003478,TXN00018684,2025-08-08 08:10:00,UPI,Kolkata,Education,M1019,C26777,14520.82,0.524,velocity,Low,Cleared,1,0,Done
ALT0003479,TXN00038185,2025-08-08 08:38:13,Card,Mumbai,Utilities,M1439,C65640,39571.42,0.615,velocity,Medium,Investigating,0,0,Queue
ALT0003480,TXN00003431,2025-08-08 08:41:05,UPI,Pune,Travel,M1219,C80007,451.7,0.551,velocity,Medium,Cleared,1,0,Done
ALT0003481,TXN00043148,2025-08-08 10:41:27,Card,Nagpur,Grocery,M1319,C55706,7564.21,0.5,device,Low,Blocked,1,1,Done
ALT0003482,TXN00002144,2025-08-08 10:56:08,Card,Lucknow,Fuel,M1595,C48240,3674.19,0.614,new_payee,Medium,Blocked,0,1,Done
ALT0003483,TXN00030613,2025-08-08 11:30:19,Card,Pune,Electronics,M1487,C32797,121375.33,0.813,amount_spike,High,Escalated,0,0,Queue
ALT0003484,TXN00009527,2025-08-08 12:02:26,Card,Chandigarh,Travel,M1238,C16674,15785.87,0.546,geo_mismatch,Low,Open,0,0,Queue
ALT0003485,TXN00046119,2025-08-08 13:02:17,Card,Pune,Food Delivery,M1151,C52831,2704.69,0.651,new_payee,Medium,Open,0,0,Queue
ALT0003486,TXN00016006,2025-08-08 13:13:27,Card,Mumbai,Fashion,M1009,C26973,42219.78,0.576,velocity,Medium,Investigating,0,0,Queue
ALT0003487,TXN00004056,2025-08-08 13:15:29,UPI,Bengaluru,Utilities,M1845,C58702,25912.41,0.674,velocity,Medium,Investigating,0,0,Queue
ALT0003488,TXN00018278,2025-08-08 13:20:25,Card,Kolkata,Travel,M1548,C84707,26057.44,0.568,velocity,Medium,Blocked,0,1,Done
ALT0003489,TXN00016553,2025-08-08 13:29:28,Card,Lucknow,Healthcare,M1599,C12462,12717.56,0.603,velocity,Medium,Cleared,1,0,Done
ALT0003490,TXN00000569,2025-08-08 13:39:49,Card,Lucknow,Travel,M1059,C58517,263319.25,0.528,new_payee,Low,Cleared,1,0,Done
ALT0003491,TXN00007251,2025-08-08 13:47:14,Wallet,Kochi,Electronics,M1881,C60301,36812.76,0.537,velocity,Low,Cleared,1,0,Done
ALT0003492,TXN00004528,2025-08-08 13:48:25,UPI,Kolkata,Utilities,M1302,C36412,3443.24,0.617,velocity,Medium,Escalated,0,0,Queue
ALT0003493,TXN00026606,2025-08-08 13:54:02,UPI,Lucknow,Travel,M1571,C21628,3378.95,0.484,new_payee,Low,Open,0,0,Queue
ALT0003494,TXN00040682,2025-08-08 14:22:27,Card,Jaipur,Gaming,M1130,C68265,5981.26,0.655,new_payee,Medium,Investigating,0,0,Queue
ALT0003495,TXN00012145,2025-08-08 14:36:36,UPI,Jaipur,Utilities,M1472,C27269,5023.24,0.684,new_payee,High,Blocked,1,1,Done
ALT0003496,TXN00010460,2025-08-08 14:51:05,UPI,Hyderabad,Gaming,M1501,C63134,2001.38,0.624,new_payee,Medium,Investigating,0,0,Queue
ALT0003497,TXN00046347,2025-08-08 15:06:40,UPI,Ahmedabad,Electronics,M1491,C37444,20751.03,0.531,velocity,Low,Investigating,0,0,Queue
ALT0003498,TXN00031046,2025-08-08 15:42:24,UPI,Jaipur,Food Delivery,M1535,C35773,15948.23,0.525,geo_mismatch,Low,Open,0,0,Queue
ALT0003499,TXN00046792,2025-08-08 15:47:56,Card,Ahmedabad,Grocery,M1177,C25582,2200.09,0.511,geo_mismatch,Low,Cleared,1,0,Done
ALT0003500,TXN00011987,2025-08-08 15:56:59,Card,Chandigarh,Electronics,M1659,C22067,56349.27,0.617,new_payee,Medium,Open,0,0,Queue
ALT0003501,TXN00043053,2025-08-08 16:09:40,UPI,Mumbai,Fuel,M1245,C45776,9458.96,0.553,velocity,Medium,Investigating,0,0,Queue
ALT0003502,TXN00033869,2025-08-08 17:07:47,Card,Mumbai,Fashion,M1312,C39728,986.8,0.728,device,High,Open,0,0,Queue
ALT0003503,TXN00018933,2025-08-08 17:24:25,UPI,Indore,Healthcare,M1186,C76734,25927.01,0.585,new_payee,Medium,Cleared,1,0,Done
ALT0003504,TXN00024413,2025-08-08 17:32:45,UPI,Kochi,Electronics,M1308,C78873,868.04,0.495,device,Low,Blocked,1,1,Done
ALT0003505,TXN00042169,2025-08-08 17:36:24,UPI,Chandigarh,Healthcare,M1715,C78368,3673.43,0.811,device,High,Blocked,0,1,Done
ALT0003506,TXN00047125,2025-08-08 17:45:14,UPI,Indore,Fashion,M1177,C10538,1351.81,0.491,velocity,Low,Investigating,0,0,Queue
ALT0003507,TXN00005036,2025-08-08 18:54:11,Card,Delhi,Travel,M1294,C77897,25200.29,0.684,amount_spike,High,Escalated,0,0,Queue
ALT0003508,TXN00029481,2025-08-08 18:54:44,UPI,Bengaluru,Grocery,M1879,C19962,1350.86,0.613,device,Medium,Blocked,0,1,Done
ALT0003509,TXN00047619,2025-08-08 20:18:58,Card,Kolkata,Healthcare,M1344,C43342,185321.51,0.501,amount_spike,Low,Investigating,0,0,Queue
ALT0003510,TXN00005300,2025-08-08 20:42:59,UPI,Jaipur,Travel,M1367,C17520,103450.69,0.557,geo_mismatch,Medium,Cleared,1,0,Done
ALT0003511,TXN00008212,2025-08-08 20:57:14,UPI,Mumbai,Grocery,M1472,C80522,3060.75,0.631,velocity,Medium,Blocked,1,1,Done
ALT0003512,TXN00037101,2025-08-08 21:08:56,Card,Kolkata,Fuel,M1585,C28392,773.07,0.596,device,Medium,Cleared,1,0,Done
